chunk_id,entity_type,entity_name,entity_attributes,canonical_entity
3eae2fab-2edb-4335-8f70-c3d2734c85d9,Object,rats,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rats
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Object,dogs,{},dogs
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Object,rats,{},rats
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Person,Major,"{'name': None, 'gender': None, 'role': 'speaker', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Object,rabbits,{},rabbits
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Person,Man,{},Man
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Concept,alcohol,{},alcohol
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Concept,money,{},money
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Concept,trade,{},trade
d35dca47-28d2-41a5-a1cf-1a18cdc750bf,Concept,tobacco,{},tobacco
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Person,Old Major,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Major
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Concept,Beasts of England,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Beasts of England
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Location,England,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",England
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Location,Ireland,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Ireland
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Object,Rings,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Rings
bdba88cf-49e6-4c86-8d10-f2dc403fae92,Object,Harness,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Harness
99d03598-08cf-4654-95f6-f2700fc8b393,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
99d03598-08cf-4654-95f6-f2700fc8b393,Location,England,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",England
99d03598-08cf-4654-95f6-f2700fc8b393,Location,Ireland,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Ireland
99d03598-08cf-4654-95f6-f2700fc8b393,Concept,Freedom,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Freedom
99d03598-08cf-4654-95f6-f2700fc8b393,Time,Golden Future Time,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the golden future time
7e03dab7-cd82-4346-8803-8a2901b907c4,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': 'old', 'birthDate': None, 'deathDate': 'Three nights later', 'affiliation': None}",Major
7e03dab7-cd82-4346-8803-8a2901b907c4,Location,foot of the orchard,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the foot of the orchard
7e03dab7-cd82-4346-8803-8a2901b907c4,Time,March,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",March
7e03dab7-cd82-4346-8803-8a2901b907c4,Event,Rebellion,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rebellion
7e03dab7-cd82-4346-8803-8a2901b907c4,Location,farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Person,Snowball,"{'name': None, 'gender': None, 'role': 'Pig', 'description': 'A vivacious pig, quicker in speech and more inventive than Napoleon', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Person,Napoleon,"{'name': None, 'gender': None, 'role': 'Pig', 'description': 'A large, rather fierce-looking Berkshire boar, not much of a talker, but with a reputation for getting his own way.', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Napoleon
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Person,Squealer,"{'name': None, 'gender': None, 'role': 'Pig', 'description': 'A small fat pig with very round cheeks, twinkling eyes, nimble movements, and a shrill voice. A brilliant talker.', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Squealer
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': ""A complete system of thought elaborated from old Major's teachings"", 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Location,farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Location,barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
83bf5673-5439-4aad-9f9f-309cb49c7a8f,Event,Rebellion,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rebellion
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Person,Snowball,"{'name': None, 'gender': None, 'role': 'Leader', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': 'the white mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,sugar,{},sugar
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,oats,{},oats
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,hay,{},hay
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,ribbons,{},ribbons
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Concept,liberty,{},liberty
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': 'the tame raven', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Location,Sugarcandy Mountain,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Sugarcandy Mountain
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,lump sugar,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",lump of sugar
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Object,linseed cake,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",linseed cake
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Organization,pigs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
2a39dcde-cdb5-401e-8a6c-aa55e91202f2,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Person,Boxer,"{'name': None, 'gender': None, 'role': 'Disciple', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Person,Clover,"{'name': None, 'gender': None, 'role': 'Disciple', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Farmer', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Person,Moses,{},Moses
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Location,kitchen,{},kitchen
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Location,Willingdon,{},Willingdon
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Location,Red Lion,{},Red Lion
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Time,Midsummer's Eve,{},Midsummer's Eve
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Time,June,{},June
3e69cdd1-3084-4ecb-ba9d-a40470eccc96,Event,Rebellion,{},rebellion
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Owner', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': 'Manor Farm'}",Mr. Jones
197cafd7-a7d3-487b-83a8-974c2e25b04e,Location,Manor Farm,{},Manor Farm
197cafd7-a7d3-487b-83a8-974c2e25b04e,Location,hen-houses,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hen-houses
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Mrs. Jones,{},Mrs. Jones
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': 'prize Middle White boar', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
197cafd7-a7d3-487b-83a8-974c2e25b04e,Location,farm buildings,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm buildings
197cafd7-a7d3-487b-83a8-974c2e25b04e,Location,barn,"{'name': None, 'gender': None, 'role': None, 'description': 'big barn', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
197cafd7-a7d3-487b-83a8-974c2e25b04e,Object,lantern,{},lantern
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Bluebell,{},Bluebell
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Jessie,{},Jessie
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Pincher,{},Pincher
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': 'cart-horse', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
197cafd7-a7d3-487b-83a8-974c2e25b04e,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': 'stout motherly mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
94029086-859a-417c-80b1-9b11657c222e,Person,Clover,"{'name': None, 'gender': 'Female', 'role': None, 'description': 'Stout motherly mare approaching middle life', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
94029086-859a-417c-80b1-9b11657c222e,Person,Boxer,"{'name': None, 'gender': 'Male', 'role': None, 'description': 'Enormous beast, nearly eighteen hands high, and as strong as any two ordinary horses put together', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
94029086-859a-417c-80b1-9b11657c222e,Person,Muriel,"{'name': None, 'gender': None, 'role': None, 'description': 'White goat', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
94029086-859a-417c-80b1-9b11657c222e,Person,Benjamin,"{'name': None, 'gender': None, 'role': None, 'description': 'Donkey, the oldest animal on the farm, and the worst tempered', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Benjamin
94029086-859a-417c-80b1-9b11657c222e,Person,Mollie,"{'name': None, 'gender': 'Female', 'role': None, 'description': 'Foolish, pretty white mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
94029086-859a-417c-80b1-9b11657c222e,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': 'Tame raven', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
94029086-859a-417c-80b1-9b11657c222e,Person,Mr. Jones,{},Mr. Jones
94029086-859a-417c-80b1-9b11657c222e,Object,trap,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",trap
94029086-859a-417c-80b1-9b11657c222e,Object,sugar,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",sugar
94029086-859a-417c-80b1-9b11657c222e,Location,farm,{},farm
fd26c8be-740a-4e0d-ad7d-a5352b61ddea,Person,Clover,{},Clover
fd26c8be-740a-4e0d-ad7d-a5352b61ddea,Person,Major,{},Major
fd26c8be-740a-4e0d-ad7d-a5352b61ddea,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': 'the tame raven', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
fd26c8be-740a-4e0d-ad7d-a5352b61ddea,Location,England,{},England
fc3ecf08-f564-40de-bc43-0232d06f5130,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': 'The only real enemy', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
fc3ecf08-f564-40de-bc43-0232d06f5130,Organization,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
fc3ecf08-f564-40de-bc43-0232d06f5130,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
8d67d46a-e938-4d0e-8109-f09b76245f60,Person,Major,"{'name': None, 'gender': None, 'role': 'Speaker', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
8d67d46a-e938-4d0e-8109-f09b76245f60,Object,rats,{},rats
8d67d46a-e938-4d0e-8109-f09b76245f60,Object,dogs,{},dogs
8d67d46a-e938-4d0e-8109-f09b76245f60,Object,cat,{},cat
8d67d46a-e938-4d0e-8109-f09b76245f60,Concept,Man,{},Man
8d67d46a-e938-4d0e-8109-f09b76245f60,Person,pig,{},pig
8d67d46a-e938-4d0e-8109-f09b76245f60,Person,mother,{},mother
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,Old Major,"{'name': None, 'gender': None, 'role': None, 'description': 'An old animal with a hoarse voice', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Major
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Location,England,{},England
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Location,Ireland,{},Ireland
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Concept,Beasts of England,"{'name': None, 'gender': None, 'role': None, 'description': 'A song', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Beasts of England
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,Man,"{'name': None, 'gender': None, 'role': 'Tyrant', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Rings,"{'name': None, 'gender': None, 'role': None, 'description': 'For our noses', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Rings
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Harness,"{'name': None, 'gender': None, 'role': None, 'description': 'For our back', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Harness
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Bit,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bit
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Spur,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Spur
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Whips,"{'name': None, 'gender': None, 'role': None, 'description': 'Cruel', 'birthDate': None, 'deathDate': None, 'affiliation': None}",whips
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Wheat,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Wheat
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Barley,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barley
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Oats,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",oats
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Hay,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hay
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Beans,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Beans
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Object,Mangel-wurzels,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mangel-wurzels
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,Cows,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cows
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,Horses,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",horses
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,Geese,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Geese
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,Turkeys,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Turkeys
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,pigs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
d2d5d39f-99b1-4c30-9cba-0fd12b1c0077,Person,dogs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",dogs
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,pigs,"{'name': None, 'gender': None, 'role': None, 'description': 'clever ones', 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,dogs,"{'name': None, 'gender': None, 'role': None, 'description': 'clever ones', 'birthDate': None, 'deathDate': None, 'affiliation': None}",dogs
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Object,Beasts of England,{},Beasts of England
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,cows,{},cows
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,sheep,{},sheep
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,horses,{},horses
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,ducks,{},ducks
b0ef982e-a9c8-4b13-a1f5-ef9d76a18572,Person,Mr. Jones,{},Mr. Jones
